genotype,pop,replicate,timepoint,date,tray,initial_temp,fly,survived
tX,7,3,6,29.07.2025,B,6.5,4,1
tX,7,3,6,29.07.2025,B,6.5,5,1
tX,7,3,6,29.07.2025,B,6.5,6,1
tX,7,3,6,29.07.2025,B,6.5,7,1
tX,7,3,6,29.07.2025,B,6.5,8,1
tX,7,4,6,29.07.2025,B,6.5,1,1
tX,7,4,6,29.07.2025,B,6.5,2,1
tX,7,4,6,29.07.2025,B,6.5,3,1
tX,7,4,6,29.07.2025,B,6.5,4,1
tX,7,4,6,29.07.2025,B,6.5,5,1
tX,7,4,6,29.07.2025,B,6.5,6,1
tX,7,4,6,29.07.2025,B,6.5,7,1
tX,7,4,6,29.07.2025,B,6.5,8,1
tX,7,4,6,29.07.2025,B,6.5,9,1
tX,7,5,6,29.07.2025,B,6.5,1,1
tX,7,5,6,29.07.2025,B,6.5,2,1
tX,7,5,6,29.07.2025,B,6.5,3,1
tX,7,5,6,29.07.2025,B,6.5,4,1
tX,7,5,6,29.07.2025,B,6.5,5,1
tX,7,5,6,29.07.2025,B,6.5,6,1
tX,7,5,6,29.07.2025,B,6.5,7,1
tX,7,6,6,29.07.2025,B,6.5,1,1
tX,7,6,6,29.07.2025,B,6.5,2,1
tX,7,6,6,29.07.2025,B,6.5,3,1
tX,7,6,6,29.07.2025,B,6.5,4,1
tX,7,6,6,29.07.2025,B,6.5,5,1
tX,7,6,6,29.07.2025,B,6.5,6,1
tX,7,6,6,29.07.2025,B,6.5,7,1
tX,7,7,6,29.07.2025,B,6.5,1,1
tX,7,7,6,29.07.2025,B,6.5,2,1
tX,7,7,6,29.07.2025,B,6.5,3,1
tX,7,7,6,29.07.2025,B,6.5,4,1
tX,7,7,6,29.07.2025,B,6.5,5,1
tX,7,7,6,29.07.2025,B,6.5,6,1
tX,7,8,6,29.07.2025,B,6.5,1,1
tX,7,8,6,29.07.2025,B,6.5,2,1
tX,7,8,6,29.07.2025,B,6.5,3,1
tX,7,8,6,29.07.2025,B,6.5,4,1
tX,7,8,6,29.07.2025,B,6.5,5,1
tX,7,8,6,29.07.2025,B,6.5,6,1
tX,7,8,6,29.07.2025,B,6.5,7,1
tX,7,8,6,29.07.2025,B,6.5,8,1
tX,7,9,6,29.07.2025,B,6.5,1,1
tX,7,9,6,29.07.2025,B,6.5,2,1
tX,7,9,6,29.07.2025,B,6.5,3,1
tX,7,9,6,29.07.2025,B,6.5,4,1
tX,7,9,6,29.07.2025,B,6.5,5,1
tX,7,10,6,29.07.2025,B,6.5,1,1
tX,7,10,6,29.07.2025,B,6.5,2,1
tX,7,10,6,29.07.2025,B,6.5,3,1
tX,7,10,6,29.07.2025,B,6.5,4,1
tX,7,10,6,29.07.2025,B,6.5,5,1
tX,7,10,6,29.07.2025,B,6.5,6,1
tX,7,11,6,29.07.2025,D,6.5,1,1
tX,7,11,6,29.07.2025,D,6.5,2,1
tX,7,11,6,29.07.2025,D,6.5,3,1
tX,7,11,6,29.07.2025,D,6.5,4,1
tX,7,11,6,29.07.2025,D,6.5,5,1
tX,7,11,6,29.07.2025,D,6.5,6,1
tX,7,11,6,29.07.2025,D,6.5,7,1
tX,7,11,6,29.07.2025,D,6.5,8,1
tX,7,12,6,29.07.2025,D,6.5,1,1
tX,7,12,6,29.07.2025,D,6.5,2,1
tX,7,12,6,29.07.2025,D,6.5,3,1
tX,7,12,6,29.07.2025,D,6.5,4,1
tX,7,12,6,29.07.2025,D,6.5,5,1
tX,7,12,6,29.07.2025,D,6.5,6,1
tX,7,12,6,29.07.2025,D,6.5,7,1
tX,7,12,6,29.07.2025,D,6.5,8,1
tX,7,13,6,29.07.2025,D,6.5,1,1
tX,7,13,6,29.07.2025,D,6.5,2,1
tX,7,13,6,29.07.2025,D,6.5,3,1
tX,7,13,6,29.07.2025,D,6.5,4,1
tX,7,13,6,29.07.2025,D,6.5,5,1
tX,7,13,6,29.07.2025,D,6.5,6,1
tX,7,13,6,29.07.2025,D,6.5,7,1
tX,7,13,6,29.07.2025,D,6.5,8,1
tX,7,13,6,29.07.2025,D,6.5,9,1
tX,7,13,6,29.07.2025,D,6.5,10,1
tX,7,14,6,29.07.2025,D,6.5,1,1
tX,7,14,6,29.07.2025,D,6.5,2,1
tX,7,14,6,29.07.2025,D,6.5,3,1
tX,7,14,6,29.07.2025,D,6.5,4,1
tX,7,14,6,29.07.2025,D,6.5,5,1
tX,7,14,6,29.07.2025,D,6.5,6,1
tX,7,14,6,29.07.2025,D,6.5,7,1
tX,7,14,6,29.07.2025,D,6.5,8,1
tX,7,15,6,29.07.2025,D,6.5,1,1
tX,7,15,6,29.07.2025,D,6.5,2,1
tX,7,15,6,29.07.2025,D,6.5,3,1
tX,7,15,6,29.07.2025,D,6.5,4,1
tX,7,15,6,29.07.2025,D,6.5,5,1
tX,7,15,6,29.07.2025,D,6.5,6,1
tX,7,15,6,29.07.2025,D,6.5,7,1
tX,7,15,6,29.07.2025,D,6.5,8,1
tX,7,15,6,29.07.2025,D,6.5,9,1
tX,7,16,6,29.07.2025,A,6.5,1,1
tX,7,16,6,29.07.2025,A,6.5,2,1
tX,7,16,6,29.07.2025,A,6.5,3,1
tX,7,16,6,29.07.2025,A,6.5,4,1
tX,7,16,6,29.07.2025,A,6.5,5,1
tX,7,16,6,29.07.2025,A,6.5,6,1
tX,7,16,6,29.07.2025,A,6.5,7,1
tX,7,16,6,29.07.2025,A,6.5,8,1
tX,7,16,6,29.07.2025,A,6.5,9,1
tX,7,16,6,29.07.2025,A,6.5,10,1
tX,7,17,6,29.07.2025,A,6.5,1,1
tX,7,17,6,29.07.2025,A,6.5,2,1
tX,7,17,6,29.07.2025,A,6.5,3,1
tX,7,17,6,29.07.2025,A,6.5,4,1
tX,7,17,6,29.07.2025,A,6.5,5,1
tX,7,17,6,29.07.2025,A,6.5,6,1
tX,7,17,6,29.07.2025,A,6.5,7,1
tX,7,17,6,29.07.2025,A,6.5,8,1
tX,7,17,6,29.07.2025,A,6.5,9,1
tX,7,18,6,29.07.2025,A,6.5,1,1
tX,7,18,6,29.07.2025,A,6.5,2,1
tX,7,18,6,29.07.2025,A,6.5,3,1
tX,7,18,6,29.07.2025,A,6.5,4,1
tX,7,18,6,29.07.2025,A,6.5,5,1
tX,7,18,6,29.07.2025,A,6.5,6,1
tX,7,18,6,29.07.2025,A,6.5,7,1
tX,7,18,6,29.07.2025,A,6.5,8,1
tX,7,18,6,29.07.2025,A,6.5,9,1
tX,7,19,6,29.07.2025,A,6.5,1,1
tX,7,19,6,29.07.2025,A,6.5,2,1
tX,7,19,6,29.07.2025,A,6.5,3,1
tX,7,19,6,29.07.2025,A,6.5,4,1
tX,7,19,6,29.07.2025,A,6.5,5,1
tX,7,19,6,29.07.2025,A,6.5,6,1
tX,7,19,6,29.07.2025,A,6.5,7,1
tX,7,20,6,29.07.2025,A,6.5,1,1
tX,7,20,6,29.07.2025,A,6.5,2,1
tX,7,20,6,29.07.2025,A,6.5,3,1
tX,7,20,6,29.07.2025,A,6.5,4,1
tX,7,20,6,29.07.2025,A,6.5,5,1
tX,7,20,6,29.07.2025,A,6.5,6,1
tX,7,20,6,29.07.2025,A,6.5,7,1
tX,7,20,6,29.07.2025,A,6.5,8,1
tX,7,21,6,29.07.2025,C,6.5,1,1
tX,7,21,6,29.07.2025,C,6.5,2,1
tX,7,21,6,29.07.2025,C,6.5,3,1
tX,7,21,6,29.07.2025,C,6.5,4,1
tX,7,21,6,29.07.2025,C,6.5,5,1
tX,7,21,6,29.07.2025,C,6.5,6,1
tX,7,21,6,29.07.2025,C,6.5,7,1
tX,7,21,6,29.07.2025,C,6.5,8,1
tX,7,22,6,29.07.2025,C,6.5,1,1
tX,7,22,6,29.07.2025,C,6.5,2,1
tX,7,22,6,29.07.2025,C,6.5,3,1
tX,7,22,6,29.07.2025,C,6.5,4,1
tX,7,22,6,29.07.2025,C,6.5,5,1
tX,7,22,6,29.07.2025,C,6.5,6,1
tX,7,22,6,29.07.2025,C,6.5,7,1
tX,7,22,6,29.07.2025,C,6.5,8,1
tX,7,23,6,29.07.2025,C,6.5,1,1
tX,7,23,6,29.07.2025,C,6.5,2,1
tX,7,23,6,29.07.2025,C,6.5,3,1
tX,7,23,6,29.07.2025,C,6.5,4,1
tX,7,23,6,29.07.2025,C,6.5,5,1
tX,7,23,6,29.07.2025,C,6.5,6,1
tX,7,23,6,29.07.2025,C,6.5,7,1
tX,7,23,6,29.07.2025,C,6.5,8,1
tX,7,24,6,29.07.2025,C,6.5,1,1
tX,7,24,6,29.07.2025,C,6.5,2,1
tX,7,24,6,29.07.2025,C,6.5,3,1
tX,7,24,6,29.07.2025,C,6.5,4,1
tX,7,24,6,29.07.2025,C,6.5,5,1
tX,7,24,6,29.07.2025,C,6.5,6,1
tX,7,24,6,29.07.2025,C,6.5,7,1
tX,7,24,6,29.07.2025,C,6.5,8,1
tX,7,24,6,29.07.2025,C,6.5,9,1
tX,7,25,6,29.07.2025,C,6.5,1,1
tX,7,25,6,29.07.2025,C,6.5,2,1
tX,7,25,6,29.07.2025,C,6.5,3,1
tX,7,25,6,29.07.2025,C,6.5,4,1
tX,7,25,6,29.07.2025,C,6.5,5,1
tX,7,25,6,29.07.2025,C,6.5,6,1
tX,7,25,6,29.07.2025,C,6.5,7,1
tX,7,25,6,29.07.2025,C,6.5,8,1
tX,7,25,6,29.07.2025,C,6.5,9,1
tX,7,26,6,29.07.2025,D,6.5,1,1
tX,7,26,6,29.07.2025,D,6.5,2,1
tX,7,26,6,29.07.2025,D,6.5,3,1
tX,7,26,6,29.07.2025,D,6.5,4,1
tX,7,26,6,29.07.2025,D,6.5,5,1
tX,7,26,6,29.07.2025,D,6.5,6,1
tX,7,26,6,29.07.2025,D,6.5,7,1
tX,7,27,6,29.07.2025,D,6.5,1,1
tX,7,27,6,29.07.2025,D,6.5,2,1
tX,7,27,6,29.07.2025,D,6.5,3,1
tX,7,27,6,29.07.2025,D,6.5,4,1
tX,7,27,6,29.07.2025,D,6.5,5,1
tX,7,27,6,29.07.2025,D,6.5,6,1
tX,7,27,6,29.07.2025,D,6.5,7,1
tX,7,27,6,29.07.2025,D,6.5,8,1
tX,7,28,6,29.07.2025,D,6.5,1,1
tX,7,28,6,29.07.2025,D,6.5,2,1
tX,7,28,6,29.07.2025,D,6.5,3,1
tX,7,28,6,29.07.2025,D,6.5,4,1
tX,7,28,6,29.07.2025,D,6.5,5,1
tX,7,28,6,29.07.2025,D,6.5,6,1
tX,7,28,6,29.07.2025,D,6.5,7,1
tX,7,29,6,29.07.2025,D,6.5,1,1
tX,7,29,6,29.07.2025,D,6.5,2,1
tX,7,29,6,29.07.2025,D,6.5,3,1
tX,7,29,6,29.07.2025,D,6.5,4,1
tX,7,29,6,29.07.2025,D,6.5,5,1
tX,7,29,6,29.07.2025,D,6.5,6,1
tX,7,29,6,29.07.2025,D,6.5,7,1
tX,7,29,6,29.07.2025,D,6.5,8,1
tX,7,30,6,29.07.2025,D,6.5,1,1
tX,7,30,6,29.07.2025,D,6.5,2,1
tX,7,30,6,29.07.2025,D,6.5,3,1
tX,7,30,6,29.07.2025,D,6.5,4,1
tX,7,30,6,29.07.2025,D,6.5,5,1
tX,8,1,6,29.07.2025,A,6.5,1,1
tX,8,1,6,29.07.2025,A,6.5,2,1
tX,8,1,6,29.07.2025,A,6.5,3,1
tX,8,1,6,29.07.2025,A,6.5,4,1
tX,8,1,6,29.07.2025,A,6.5,5,1
tX,8,1,6,29.07.2025,A,6.5,6,1
tX,8,1,6,29.07.2025,A,6.5,7,1
tX,8,2,6,29.07.2025,A,6.5,1,1
tX,8,2,6,29.07.2025,A,6.5,2,1
tX,8,2,6,29.07.2025,A,6.5,3,1
tX,8,2,6,29.07.2025,A,6.5,4,1
tX,8,2,6,29.07.2025,A,6.5,5,1
tX,8,3,6,29.07.2025,A,6.5,1,1
tX,8,3,6,29.07.2025,A,6.5,2,1
tX,8,3,6,29.07.2025,A,6.5,3,1
tX,8,3,6,29.07.2025,A,6.5,4,1
tX,8,3,6,29.07.2025,A,6.5,5,1
tX,8,3,6,29.07.2025,A,6.5,6,1
tX,8,3,6,29.07.2025,A,6.5,7,1
tX,8,3,6,29.07.2025,A,6.5,8,1
tX,8,3,6,29.07.2025,A,6.5,9,1
tX,8,4,6,29.07.2025,A,6.5,1,1
tX,8,4,6,29.07.2025,A,6.5,2,1
tX,8,4,6,29.07.2025,A,6.5,3,1
tX,8,4,6,29.07.2025,A,6.5,4,1
tX,8,4,6,29.07.2025,A,6.5,5,1
tX,8,4,6,29.07.2025,A,6.5,6,1
tX,8,4,6,29.07.2025,A,6.5,7,1
tX,8,4,6,29.07.2025,A,6.5,8,1
tX,8,4,6,29.07.2025,A,6.5,9,1
tX,8,5,6,29.07.2025,A,6.5,1,1
tX,8,5,6,29.07.2025,A,6.5,2,1
tX,8,5,6,29.07.2025,A,6.5,3,1
tX,8,5,6,29.07.2025,A,6.5,4,1
tX,8,5,6,29.07.2025,A,6.5,5,1
tX,8,5,6,29.07.2025,A,6.5,6,1
tX,8,5,6,29.07.2025,A,6.5,7,1
tX,8,5,6,29.07.2025,A,6.5,8,1
tX,8,6,6,29.07.2025,B,6.5,1,1
tX,8,6,6,29.07.2025,B,6.5,2,1
tX,8,6,6,29.07.2025,B,6.5,3,1
tX,8,6,6,29.07.2025,B,6.5,4,1
tX,8,6,6,29.07.2025,B,6.5,5,1
tX,8,6,6,29.07.2025,B,6.5,6,1
tX,8,7,6,29.07.2025,B,6.5,1,1
tX,8,7,6,29.07.2025,B,6.5,2,1
tX,8,7,6,29.07.2025,B,6.5,3,1
tX,8,7,6,29.07.2025,B,6.5,4,1
tX,8,7,6,29.07.2025,B,6.5,5,1
tX,8,7,6,29.07.2025,B,6.5,6,1
tX,8,7,6,29.07.2025,B,6.5,7,1
tX,8,7,6,29.07.2025,B,6.5,8,1
tX,8,8,6,29.07.2025,B,6.5,1,1
tX,8,8,6,29.07.2025,B,6.5,2,1
tX,8,8,6,29.07.2025,B,6.5,3,1
tX,8,8,6,29.07.2025,B,6.5,4,1
tX,8,8,6,29.07.2025,B,6.5,5,1
tX,8,8,6,29.07.2025,B,6.5,6,1
tX,8,8,6,29.07.2025,B,6.5,7,1
tX,8,8,6,29.07.2025,B,6.5,8,1
tX,8,9,6,29.07.2025,B,6.5,1,1
tX,8,9,6,29.07.2025,B,6.5,2,1
tX,8,9,6,29.07.2025,B,6.5,3,1
tX,8,9,6,29.07.2025,B,6.5,4,1
tX,8,9,6,29.07.2025,B,6.5,5,1
tX,8,9,6,29.07.2025,B,6.5,6,1
tX,8,9,6,29.07.2025,B,6.5,7,1
tX,8,10,6,29.07.2025,B,6.5,1,1
tX,8,10,6,29.07.2025,B,6.5,2,1
tX,8,10,6,29.07.2025,B,6.5,3,1
tX,8,11,6,29.07.2025,A,6.5,1,1
tX,8,11,6,29.07.2025,A,6.5,2,1
tX,8,11,6,29.07.2025,A,6.5,3,1
tX,8,11,6,29.07.2025,A,6.5,4,1
tX,8,11,6,29.07.2025,A,6.5,5,1
tX,8,11,6,29.07.2025,A,6.5,6,1
tX,8,11,6,29.07.2025,A,6.5,7,1
tX,8,12,6,29.07.2025,A,6.5,1,1
tX,8,12,6,29.07.2025,A,6.5,2,1
tX,8,12,6,29.07.2025,A,6.5,3,1
tX,8,12,6,29.07.2025,A,6.5,4,1
tX,8,12,6,29.07.2025,A,6.5,5,1
tX,8,12,6,29.07.2025,A,6.5,6,1
tX,8,12,6,29.07.2025,A,6.5,7,1
tX,8,12,6,29.07.2025,A,6.5,8,1
tX,8,13,6,29.07.2025,A,6.5,1,1
tX,8,13,6,29.07.2025,A,6.5,2,1
tX,8,13,6,29.07.2025,A,6.5,3,1
tX,8,13,6,29.07.2025,A,6.5,4,1
tX,8,13,6,29.07.2025,A,6.5,5,1
tX,8,13,6,29.07.2025,A,6.5,6,1
tX,8,13,6,29.07.2025,A,6.5,7,1
tX,8,13,6,29.07.2025,A,6.5,8,1
tX,8,14,6,29.07.2025,A,6.5,1,1
tX,8,14,6,29.07.2025,A,6.5,2,1
tX,8,14,6,29.07.2025,A,6.5,3,1
tX,8,14,6,29.07.2025,A,6.5,4,1
tX,8,14,6,29.07.2025,A,6.5,5,1
tX,8,14,6,29.07.2025,A,6.5,6,1
tX,8,15,6,29.07.2025,A,6.5,1,1
tX,8,15,6,29.07.2025,A,6.5,2,1
tX,8,15,6,29.07.2025,A,6.5,3,1
tX,8,16,6,29.07.2025,D,6.5,1,1
tX,8,16,6,29.07.2025,D,6.5,2,1
tX,8,16,6,29.07.2025,D,6.5,3,1
tX,8,16,6,29.07.2025,D,6.5,4,1
tX,8,16,6,29.07.2025,D,6.5,5,1
tX,8,16,6,29.07.2025,D,6.5,6,1
tX,8,17,6,29.07.2025,D,6.5,1,1
tX,8,17,6,29.07.2025,D,6.5,2,1
tX,8,17,6,29.07.2025,D,6.5,3,1
tX,8,17,6,29.07.2025,D,6.5,4,1
tX,8,17,6,29.07.2025,D,6.5,5,1
tX,8,17,6,29.07.2025,D,6.5,6,1
tX,8,18,6,29.07.2025,D,6.5,1,1
tX,8,18,6,29.07.2025,D,6.5,2,1
tX,8,18,6,29.07.2025,D,6.5,3,1
tX,8,18,6,29.07.2025,D,6.5,4,1
tX,8,18,6,29.07.2025,D,6.5,5,1
tX,8,18,6,29.07.2025,D,6.5,6,1
tX,8,18,6,29.07.2025,D,6.5,7,1
tX,8,18,6,29.07.2025,D,6.5,8,1
tX,8,18,6,29.07.2025,D,6.5,9,1
tX,8,18,6,29.07.2025,D,6.5,10,1
tX,8,19,6,29.07.2025,D,6.5,1,1
tX,8,19,6,29.07.2025,D,6.5,2,1
tX,8,19,6,29.07.2025,D,6.5,3,1
tX,8,19,6,29.07.2025,D,6.5,4,1
tX,8,19,6,29.07.2025,D,6.5,5,1
tX,8,19,6,29.07.2025,D,6.5,6,1
tX,8,20,6,29.07.2025,D,6.5,1,1
tX,8,20,6,29.07.2025,D,6.5,2,1
tX,8,20,6,29.07.2025,D,6.5,3,1
tX,8,20,6,29.07.2025,D,6.5,4,1
tX,8,20,6,29.07.2025,D,6.5,5,1
tX,8,20,6,29.07.2025,D,6.5,6,1
tX,8,20,6,29.07.2025,D,6.5,7,1
tX,8,20,6,29.07.2025,D,6.5,8,1
tX,8,21,6,29.07.2025,D,6.5,1,1
tX,8,21,6,29.07.2025,D,6.5,2,1
tX,8,21,6,29.07.2025,D,6.5,3,1
tX,8,21,6,29.07.2025,D,6.5,4,1
tX,8,21,6,29.07.2025,D,6.5,5,1
tX,8,21,6,29.07.2025,D,6.5,6,1
tX,8,21,6,29.07.2025,D,6.5,7,1
tX,8,21,6,29.07.2025,D,6.5,8,1
tX,8,21,6,29.07.2025,D,6.5,9,1
tX,8,22,6,29.07.2025,D,6.5,1,1
tX,8,22,6,29.07.2025,D,6.5,2,1
tX,8,22,6,29.07.2025,D,6.5,3,1
tX,8,22,6,29.07.2025,D,6.5,4,1
tX,8,22,6,29.07.2025,D,6.5,5,1
tX,8,22,6,29.07.2025,D,6.5,6,1
tX,8,22,6,29.07.2025,D,6.5,7,1
tX,8,22,6,29.07.2025,D,6.5,8,1
tX,8,23,6,29.07.2025,D,6.5,1,1
tX,8,23,6,29.07.2025,D,6.5,2,1
tX,8,23,6,29.07.2025,D,6.5,3,1
tX,8,23,6,29.07.2025,D,6.5,4,1
tX,8,23,6,29.07.2025,D,6.5,5,1
tX,8,23,6,29.07.2025,D,6.5,6,1
tX,8,24,6,29.07.2025,D,6.5,1,1
tX,8,24,6,29.07.2025,D,6.5,2,1
tX,8,24,6,29.07.2025,D,6.5,3,1
tX,8,24,6,29.07.2025,D,6.5,4,1
tX,8,24,6,29.07.2025,D,6.5,5,1
tX,8,24,6,29.07.2025,D,6.5,6,1
tX,8,24,6,29.07.2025,D,6.5,7,1
tX,8,24,6,29.07.2025,D,6.5,8,1
tX,8,25,6,29.07.2025,D,6.5,1,1
tX,8,25,6,29.07.2025,D,6.5,2,1
tX,8,25,6,29.07.2025,D,6.5,3,1
tX,8,25,6,29.07.2025,D,6.5,4,1
tX,8,25,6,29.07.2025,D,6.5,5,1
tX,8,25,6,29.07.2025,D,6.5,6,1
tX,8,25,6,29.07.2025,D,6.5,7,1
tX,8,25,6,29.07.2025,D,6.5,8,1
tX,8,26,6,29.07.2025,C,6.5,1,1
tX,8,26,6,29.07.2025,C,6.5,2,1
tX,8,26,6,29.07.2025,C,6.5,3,1
tX,8,26,6,29.07.2025,C,6.5,4,1
tX,8,26,6,29.07.2025,C,6.5,5,1
tX,8,26,6,29.07.2025,C,6.5,6,1
tX,8,26,6,29.07.2025,C,6.5,7,1
tX,8,27,6,29.07.2025,C,6.5,1,1
tX,8,27,6,29.07.2025,C,6.5,2,1
tX,8,27,6,29.07.2025,C,6.5,3,1
tX,8,27,6,29.07.2025,C,6.5,4,1
tX,8,27,6,29.07.2025,C,6.5,5,1
tX,8,27,6,29.07.2025,C,6.5,6,1
tX,8,27,6,29.07.2025,C,6.5,7,1
tX,8,27,6,29.07.2025,C,6.5,8,1
tX,8,28,6,29.07.2025,C,6.5,1,1
tX,8,28,6,29.07.2025,C,6.5,2,1
tX,8,28,6,29.07.2025,C,6.5,3,1
tX,8,28,6,29.07.2025,C,6.5,4,1
tX,8,28,6,29.07.2025,C,6.5,5,1
tX,8,28,6,29.07.2025,C,6.5,6,1
tX,8,28,6,29.07.2025,C,6.5,7,1
tX,8,29,6,29.07.2025,C,6.5,1,1
tX,8,29,6,29.07.2025,C,6.5,2,1
tX,8,29,6,29.07.2025,C,6.5,3,1
tX,8,29,6,29.07.2025,C,6.5,4,1
tX,8,29,6,29.07.2025,C,6.5,5,1
tX,8,29,6,29.07.2025,C,6.5,6,1
tX,8,29,6,29.07.2025,C,6.5,7,1
tX,8,29,6,29.07.2025,C,6.5,8,1
tX,8,29,6,29.07.2025,C,6.5,9,1
tX,8,30,6,29.07.2025,C,6.5,1,1
tX,8,30,6,29.07.2025,C,6.5,2,1
tX,8,30,6,29.07.2025,C,6.5,3,1
tX,8,30,6,29.07.2025,C,6.5,4,1
tX,8,30,6,29.07.2025,C,6.5,5,1
tX,8,30,6,29.07.2025,C,6.5,6,1
tX,8,30,6,29.07.2025,C,6.5,7,1
tX,8,30,6,29.07.2025,C,6.5,8,1
tX,8,30,6,29.07.2025,C,6.5,9,1
tX,9,1,6,29.07.2025,B,6.5,1,1
tX,9,1,6,29.07.2025,B,6.5,2,1
tX,9,1,6,29.07.2025,B,6.5,3,1
tX,9,1,6,29.07.2025,B,6.5,4,1
tX,9,1,6,29.07.2025,B,6.5,5,1
tX,9,1,6,29.07.2025,B,6.5,6,1
tX,9,2,6,29.07.2025,B,6.5,1,1
tX,9,2,6,29.07.2025,B,6.5,2,1
tX,9,2,6,29.07.2025,B,6.5,3,1
tX,9,2,6,29.07.2025,B,6.5,4,1
tX,9,2,6,29.07.2025,B,6.5,5,1
tX,9,2,6,29.07.2025,B,6.5,6,1
tX,9,2,6,29.07.2025,B,6.5,7,1
tX,9,2,6,29.07.2025,B,6.5,8,1
tX,9,2,6,29.07.2025,B,6.5,9,1
tX,9,3,6,29.07.2025,B,6.5,1,1
tX,9,3,6,29.07.2025,B,6.5,2,1
tX,9,3,6,29.07.2025,B,6.5,3,1
tX,9,3,6,29.07.2025,B,6.5,4,1
tX,9,3,6,29.07.2025,B,6.5,5,1
tX,9,3,6,29.07.2025,B,6.5,6,1
tX,9,3,6,29.07.2025,B,6.5,7,1
tX,9,4,6,29.07.2025,B,6.5,1,1
tX,9,4,6,29.07.2025,B,6.5,2,1
tX,9,4,6,29.07.2025,B,6.5,3,1
tX,9,4,6,29.07.2025,B,6.5,4,1
tX,9,4,6,29.07.2025,B,6.5,5,1
tX,9,4,6,29.07.2025,B,6.5,6,1
tX,9,4,6,29.07.2025,B,6.5,7,1
tX,9,5,6,29.07.2025,B,6.5,1,1
tX,9,5,6,29.07.2025,B,6.5,2,1
tX,9,5,6,29.07.2025,B,6.5,3,1
tX,9,5,6,29.07.2025,B,6.5,4,1
tX,9,5,6,29.07.2025,B,6.5,5,1
tX,9,5,6,29.07.2025,B,6.5,6,1
tX,9,5,6,29.07.2025,B,6.5,7,1
tX,9,6,6,29.07.2025,A,6.5,1,1
tX,9,6,6,29.07.2025,A,6.5,2,1
tX,9,6,6,29.07.2025,A,6.5,3,1
tX,9,6,6,29.07.2025,A,6.5,4,1
tX,9,6,6,29.07.2025,A,6.5,5,1
tX,9,6,6,29.07.2025,A,6.5,6,1
tX,9,6,6,29.07.2025,A,6.5,7,1
tX,9,7,6,29.07.2025,A,6.5,1,1
tX,9,7,6,29.07.2025,A,6.5,2,1
tX,9,7,6,29.07.2025,A,6.5,3,1
tX,9,7,6,29.07.2025,A,6.5,4,1
tX,9,7,6,29.07.2025,A,6.5,5,1
tX,9,7,6,29.07.2025,A,6.5,6,1
tX,9,7,6,29.07.2025,A,6.5,7,1
tX,9,8,6,29.07.2025,A,6.5,1,1
tX,9,8,6,29.07.2025,A,6.5,2,1
tX,9,8,6,29.07.2025,A,6.5,3,1
tX,9,8,6,29.07.2025,A,6.5,4,1
tX,9,8,6,29.07.2025,A,6.5,5,1
tX,9,8,6,29.07.2025,A,6.5,6,1
tX,9,8,6,29.07.2025,A,6.5,7,1
tX,9,8,6,29.07.2025,A,6.5,8,1
tX,9,9,6,29.07.2025,A,6.5,1,1
tX,9,9,6,29.07.2025,A,6.5,2,1
tX,9,9,6,29.07.2025,A,6.5,3,1
tX,9,9,6,29.07.2025,A,6.5,4,1
tX,9,9,6,29.07.2025,A,6.5,5,1
tX,9,9,6,29.07.2025,A,6.5,6,1
tX,9,9,6,29.07.2025,A,6.5,7,1
tX,9,10,6,29.07.2025,A,6.5,1,1
tX,9,10,6,29.07.2025,A,6.5,2,1
tX,9,10,6,29.07.2025,A,6.5,3,1
tX,9,10,6,29.07.2025,A,6.5,4,1
tX,9,11,6,29.07.2025,B,6.5,1,1
tX,9,11,6,29.07.2025,B,6.5,2,1
tX,9,11,6,29.07.2025,B,6.5,3,1
tX,9,11,6,29.07.2025,B,6.5,4,1
tX,9,11,6,29.07.2025,B,6.5,5,1
tX,9,11,6,29.07.2025,B,6.5,6,1
tX,9,11,6,29.07.2025,B,6.5,7,1
tX,9,12,6,29.07.2025,B,6.5,1,1
tX,9,12,6,29.07.2025,B,6.5,2,1
tX,9,12,6,29.07.2025,B,6.5,3,1
tX,9,12,6,29.07.2025,B,6.5,4,1
tX,9,12,6,29.07.2025,B,6.5,5,1
tX,9,12,6,29.07.2025,B,6.5,6,1
tX,9,12,6,29.07.2025,B,6.5,7,1
tX,9,13,6,29.07.2025,B,6.5,1,1
tX,9,13,6,29.07.2025,B,6.5,2,1
tX,9,13,6,29.07.2025,B,6.5,3,1
tX,9,13,6,29.07.2025,B,6.5,4,1
tX,9,13,6,29.07.2025,B,6.5,5,1
tX,9,13,6,29.07.2025,B,6.5,6,1
tX,9,14,6,29.07.2025,B,6.5,1,1
tX,9,14,6,29.07.2025,B,6.5,2,1
tX,9,14,6,29.07.2025,B,6.5,3,1
tX,9,14,6,29.07.2025,B,6.5,4,1
tX,9,14,6,29.07.2025,B,6.5,5,1
tX,9,14,6,29.07.2025,B,6.5,6,1
tX,9,14,6,29.07.2025,B,6.5,7,1
tX,9,15,6,29.07.2025,B,6.5,1,1
tX,9,15,6,29.07.2025,B,6.5,2,1
tX,9,15,6,29.07.2025,B,6.5,3,1
tX,9,15,6,29.07.2025,B,6.5,4,1
tX,9,15,6,29.07.2025,B,6.5,5,1
tX,9,15,6,29.07.2025,B,6.5,6,1
tX,9,15,6,29.07.2025,B,6.5,7,1
tX,9,16,6,29.07.2025,D,6.5,1,1
